Bacterial_Species,Prevalence,Mean_Relative_Abundance,Cohort
Senegalimassilia_anaerobia,0.4887640449438202,0.00031954532099836023,Healthy
Serratia_ficaria,0.0056179775280898875,3.2669903095296253e-05,Healthy
Serratia_liquefaciens,0.0056179775280898875,0.00014908483802678017,Healthy
Serratia_marcescens,0.028089887640449437,4.336639976191554e-05,Healthy
Serratia_plymuthica,0.016853932584269662,3.189137081170139e-05,Healthy
Serratia_quinivorans,0.0056179775280898875,5.114136393627609e-05,Healthy
Serratia_sp_FS14,0.011235955056179775,1.609033017218487e-05,Healthy
Serratia_sp_JKS000199,0.0056179775280898875,5.807307043245962e-05,Healthy
Serratia_sp_LS-1,0.0056179775280898875,7.184281383081437e-05,Healthy
Serratia_sp_P2ACOL2,0.011235955056179775,6.204328900016534e-05,Healthy
Serratia_sp_SSNIH1,0.0056179775280898875,1.3866134218676404e-05,Healthy
Serratia_symbiotica,0.016853932584269662,9.637824304892065e-05,Healthy
Sharpea_azabuensis,0.16292134831460675,0.0001268622979569122,Healthy
Shigella_dysenteriae,0.20224719101123595,0.0004159800228605595,Healthy
Shigella_flexneri,0.20224719101123595,0.00022476792853805998,Healthy
Shigella_sp_PAMC_28760,0.1853932584269663,0.00029272633219154585,Healthy
Shimwellia_blattae,0.011235955056179775,4.4202194203416675e-05,Healthy
Shuttleworthia_satelles,0.19101123595505617,2.2909345772994178e-05,Healthy
Siccibacter_turicensis,0.07303370786516854,3.438540351847749e-05,Healthy
Simonsiella_muelleri,0.016853932584269662,2.7619107236641233e-05,Healthy
Slackia_exigua,0.21348314606741572,5.068897418538436e-05,Healthy
Slackia_heliotrinireducens,0.011235955056179775,2.8830991884425445e-05,Healthy
Slackia_piriformis,0.19101123595505617,0.00020851450934412127,Healthy
Sneathia_amnii,0.02247191011235955,1.5067645223187767e-05,Healthy
Sneathiella_glossodoripedis,0.016853932584269662,1.3499389410177763e-05,Healthy
Sodalis_praecaptivus,0.0056179775280898875,1.4282007855057713e-05,Healthy
Solobacterium_moorei,0.9887640449438202,0.0003807444276931918,Healthy
Sporobacter_termitidis,0.23595505617977527,3.8421061060045885e-05,Healthy
Staphylococcus_aureus,0.016853932584269662,3.590887184476842e-05,Healthy
Staphylococcus_capitis,0.0056179775280898875,3.385212983523449e-05,Healthy
Staphylococcus_cohnii,0.011235955056179775,3.197096280770255e-05,Healthy
Staphylococcus_hominis,0.0056179775280898875,2.419606275151005e-05,Healthy
Staphylococcus_lugdunensis,0.0056179775280898875,5.5960504126573304e-05,Healthy
Staphylococcus_pasteuri,0.0056179775280898875,1.088975149397926e-05,Healthy
Staphylococcus_pseudintermedius,0.016853932584269662,1.2432965127634311e-05,Healthy
Staphylococcus_warneri,0.0056179775280898875,1.1083757846973527e-05,Healthy
Stenotrophomonas_maltophilia,0.0056179775280898875,1.8156486285114952e-05,Healthy
Stenotrophomonas_nitritireducens,0.0056179775280898875,1.1949275449335326e-05,Healthy
Stenotrophomonas_sp_KCTC_12332,0.0056179775280898875,1.1892683133254653e-05,Healthy
Stomatobaculum_longum,0.8595505617977528,5.413671044474204e-05,Healthy
Streptobacillus_hongkongensis,0.06179775280898876,0.00016949141689966835,Healthy
Streptobacillus_moniliformis,0.02247191011235955,4.3049609441059346e-05,Healthy
Streptobacillus_notomytis,0.016853932584269662,2.19915447842031e-05,Healthy
Streptococcus_acidominimus,0.12921348314606743,5.038792838978767e-05,Healthy
Streptococcus_agalactiae,0.033707865168539325,4.07575323715365e-05,Healthy
Streptococcus_anginosus,0.4157303370786517,0.0002132208614308418,Healthy
Streptococcus_australis,0.8932584269662921,0.0002930534676327716,Healthy
Streptococcus_caballi,0.033707865168539325,2.753395086407808e-05,Healthy
Streptococcus_constellatus,0.3539325842696629,7.357369879065481e-05,Healthy
Streptococcus_cristatus,0.5,0.0001140863286180079,Healthy
Streptococcus_dysgalactiae,0.0449438202247191,3.94156266102427e-05,Healthy
Streptococcus_entericus,0.033707865168539325,3.5240332948422564e-05,Healthy
Streptococcus_equi,0.011235955056179775,7.5507269472939e-05,Healthy
Streptococcus_equinus,0.07303370786516854,6.64236976374377e-05,Healthy
Streptococcus_gallolyticus,0.12921348314606743,0.0006057552995213141,Healthy
Streptococcus_gordonii,0.6853932584269663,0.00041466649406713736,Healthy
Streptococcus_henryi,0.03932584269662921,3.464397359763025e-05,Healthy
Streptococcus_himalayensis,0.0056179775280898875,0.00018207049395878007,Healthy
Streptococcus_infantarius,0.24719101123595505,0.0006424345437747847,Healthy
Streptococcus_intermedius,0.33146067415730335,7.800969970617328e-05,Healthy
Streptococcus_lutetiensis,0.1797752808988764,0.002063042195362386,Healthy
Streptococcus_macacae,0.011235955056179775,1.2050455352527468e-05,Healthy
Streptococcus_macedonicus,0.10112359550561797,5.7489553243918164e-05,Healthy
Streptococcus_marimammalium,0.0449438202247191,4.741017690314354e-05,Healthy
Streptococcus_massiliensis,0.0449438202247191,2.8050577847365637e-05,Healthy
Streptococcus_merionis,0.0056179775280898875,6.743751593223704e-05,Healthy
Streptococcus_milleri,0.28651685393258425,8.109222272544348e-05,Healthy
Streptococcus_mitis,0.8707865168539326,0.0004973306806737456,Healthy
Streptococcus_mutans,0.21910112359550563,0.001186282018899645,Healthy
Streptococcus_oralis,0.7752808988764045,0.0005679254678646114,Healthy
Streptococcus_orisratti,0.16292134831460675,5.012812735409673e-05,Healthy
Streptococcus_ovis,0.011235955056179775,2.3420131880650778e-05,Healthy
Streptococcus_parasanguinis,0.9719101123595506,0.003379084392960118,Healthy
Streptococcus_parauberis,0.0056179775280898875,6.0559520376080565e-05,Healthy
Streptococcus_pasteurianus,0.8764044943820225,0.0019163952757423619,Healthy
Streptococcus_phocae,0.0056179775280898875,2.2565331502265608e-05,Healthy
Streptococcus_pluranimalium,0.0449438202247191,3.801696015165763e-05,Healthy
Streptococcus_plurextorum,0.028089887640449437,6.860355958816015e-05,Healthy
Streptococcus_pneumoniae,0.38202247191011235,0.00038778063959736704,Healthy
Streptococcus_porci,0.02247191011235955,2.9792973274157864e-05,Healthy
Streptococcus_pseudopneumoniae,0.601123595505618,0.00019155469711827796,Healthy
Streptococcus_pseudoporcinus,0.016853932584269662,0.00013224380701650802,Healthy
Streptococcus_pyogenes,0.08426966292134831,3.708778176715508e-05,Healthy
Streptococcus_ratti,0.0056179775280898875,1.491383535419982e-05,Healthy
Streptococcus_ruminantium,0.0056179775280898875,2.2337487454080213e-05,Healthy
Streptococcus_salivarius,0.9606741573033708,0.00622346851582488,Healthy
Streptococcus_sanguinis,0.7696629213483146,0.0001828972094545641,Healthy
Streptococcus_sobrinus,0.10674157303370786,0.0001809268044848974,Healthy
Streptococcus_sp_A12,0.9606741573033708,0.0003648601836872049,Healthy
Streptococcus_sp_ChDC_B345,0.797752808988764,0.00031174123998569487,Healthy
Streptococcus_sp_FDAARGOS_192,0.949438202247191,0.0023629787049158028,Healthy
Streptococcus_sp_FDAARGOS_520,0.028089887640449437,3.757732980009853e-05,Healthy
Streptococcus_sp_FDAARGOS_521,0.016853932584269662,1.8252218727719358e-05,Healthy
Streptococcus_sp_FDAARGOS_522,0.0449438202247191,1.517840679690513e-05,Healthy
Streptococcus_sp_I-G2,0.8426966292134831,0.0002619352668315799,Healthy
Streptococcus_sp_I-P16,0.8539325842696629,0.00028875497048394826,Healthy
Streptococcus_sp_JS71,0.8876404494382022,0.0002776710197848059,Healthy
Streptococcus_sp_KCOM_2412,0.37640449438202245,0.00010460575553983906,Healthy
Streptococcus_sp_NPS_308,0.6573033707865169,0.00010393705766394255,Healthy
Streptococcus_sp_group_B,0.011235955056179775,2.704784608087216e-05,Healthy
Streptococcus_sp_oral_taxon_064,0.6460674157303371,0.00019514135300614262,Healthy
Streptococcus_sp_oral_taxon_431,0.9157303370786517,0.00024947952166762483,Healthy
Streptococcus_suis,0.4887640449438202,8.156234000801044e-05,Healthy
Streptococcus_thermophilus,0.848314606741573,0.0021650344289847845,Healthy
Streptococcus_urinalis,0.011235955056179775,3.8592226360552365e-05,Healthy
Streptococcus_varani,0.0056179775280898875,1.379582301147644e-05,Healthy
Streptococcus_vestibularis,0.8651685393258427,0.0006598911480595,Healthy
Streptococcus_viridans,0.8820224719101124,0.0002676503398390965,Healthy
Subdoligranulum_variabile,0.9943820224719101,0.000997626654102466,Healthy
Succinatimonas_hippei,0.06179775280898876,0.00038533929543723734,Healthy
Succiniclasticum_ruminis,0.028089887640449437,1.266488740760096e-05,Healthy
Succinispira_mobilis,0.0056179775280898875,1.2930984278321233e-05,Healthy
Succinivibrio_dextrinosolvens,0.016853932584269662,4.957449265537644e-05,Healthy
Suicoccus_acidiformans,0.02247191011235955,1.843378855435333e-05,Healthy
Sulfurimonas_gotlandica,0.0056179775280898875,1.1440756154398896e-05,Healthy
Sutterella_megalosphaeroides,0.24719101123595505,0.0005967814265281006,Healthy
Sutterella_parvirubra,0.3258426966292135,0.0026846839622879067,Healthy
Sutterella_wadsworthensis,0.7415730337078652,0.009955758054292073,Healthy
Synergistes_jonesii,0.028089887640449437,0.00015187639924496796,Healthy
Syntrophomonas_zehnderi,0.0056179775280898875,1.001404186494953e-05,Healthy
Syntrophus_gentianae,0.0056179775280898875,2.1146641174546227e-05,Healthy
Tannerella_forsythia,0.2247191011235955,7.354377754879787e-05,Healthy
Tannerella_sp_oral_taxon_HOT-286,0.5224719101123596,7.254202552849299e-05,Healthy
Tatumella_citrea,0.011235955056179775,2.9756106421679914e-05,Healthy
Tatumella_saanichensis,0.0056179775280898875,0.00010003572120166967,Healthy
Tepidicaulis_marinus,0.0056179775280898875,1.1491501598415793e-05,Healthy
Terasakiella_pusilla,0.03932584269662921,2.0611544156325027e-05,Healthy
Terrisporobacter_glycolicus,0.08426966292134831,0.0004075968819637164,Healthy
Tetragenococcus_halophilus,0.0056179775280898875,1.0837025907967308e-05,Healthy
Tetrasphaera_japonica,0.0056179775280898875,0.0010597988301861028,Healthy
Thalassobaculum_salexigens,0.0056179775280898875,1.3919246737042725e-05,Healthy
Thermotalea_metallivorans,0.0056179775280898875,1.8309378116539446e-05,Healthy
Thermus_antranikianii,0.016853932584269662,2.7091175190602055e-05,Healthy
Thermus_brockianus,0.016853932584269662,2.0472612832973197e-05,Healthy
Thermus_parvatiensis,0.0056179775280898875,1.0375283400036463e-05,Healthy
Thermus_scotoductus,0.03932584269662921,4.552019927228178e-05,Healthy
Thiohalospira_halophila,0.011235955056179775,1.825065908720667e-05,Healthy
Trabulsiella_odontotermitis,0.016853932584269662,6.875178408223751e-05,Healthy
Traorella_massiliensis,0.9719101123595506,0.00029105072714609307,Healthy
Treponema_denticola,0.011235955056179775,8.21465772442337e-05,Healthy
Treponema_lecithinolyticum,0.0056179775280898875,2.1015162165054024e-05,Healthy
Treponema_maltophilum,0.028089887640449437,3.101745133071591e-05,Healthy
Treponema_medium,0.19101123595505617,4.677706720848386e-05,Healthy
Treponema_phagedenis,0.02247191011235955,2.38275429605764e-05,Healthy
Treponema_porcinum,0.02247191011235955,3.684491565858181e-05,Healthy
Treponema_socranskii,0.011235955056179775,1.971577016030263e-05,Healthy
Treponema_sp_OMZ_838,0.016853932584269662,1.850712985882645e-05,Healthy
Treponema_succinifaciens,0.06741573033707865,2.4034094655992704e-05,Healthy
Treponema_vincentii,0.011235955056179775,1.4220949491927434e-05,Healthy
Tropheryma_whipplei,0.011235955056179775,3.630595024541952e-05,Healthy
Turicibacter_sanguinis,0.5112359550561798,0.0009260662261432544,Healthy
Turicibacter_sp_H121,0.6685393258426966,0.00045913196410751273,Healthy
Turicimonas_muris,0.11235955056179775,9.183687970117335e-05,Healthy
Tyzzerella_nexilis,1.0,0.0043729312311965056,Healthy
Urinicoccus_massiliensis,0.14606741573033707,2.8116148255946392e-05,Healthy
Urmitella_timonensis,0.056179775280898875,0.0003334529897489682,Healthy
Varibaculum_cambriense,0.03932584269662921,5.9746357274338525e-05,Healthy
Veillonella_dispar,0.949438202247191,0.0024257805593405125,Healthy
Veillonella_magna,0.06179775280898876,9.245329109487588e-05,Healthy
Veillonella_montpellierensis,0.15730337078651685,5.661956500777215e-05,Healthy
Veillonella_parvula,0.8764044943820225,0.0034553052714486887,Healthy
Veillonella_rodentium,0.42134831460674155,0.00014168687360299707,Healthy
Veillonella_seminalis,0.10112359550561797,0.00786496642284537,Healthy
Victivallales_bacterium_CCUG_44730,0.19662921348314608,0.0009962676461294925,Healthy
Weissella_cibaria,0.028089887640449437,7.399736313111675e-05,Healthy
Weissella_paramesenteroides,0.0056179775280898875,0.00016391460701716996,Healthy
Williamwhitmania_taraxaci,0.0056179775280898875,1.980858080498661e-05,Healthy
Xanthomonas_campestris,0.0056179775280898875,5.8312921731720985e-05,Healthy
Xanthomonas_massiliensis,0.0056179775280898875,3.42507347191579e-05,Healthy
Xenorhabdus_bovienii,0.0056179775280898875,1.4782227432059344e-05,Healthy
Yersinia_aldovae,0.0056179775280898875,2.0301441762391246e-05,Healthy
Yersinia_enterocolitica,0.028089887640449437,5.5157310146960666e-05,Healthy
Yersinia_massiliensis,0.0056179775280898875,1.1706812896337116e-05,Healthy
Yersinia_rohdei,0.016853932584269662,6.817490129261575e-05,Healthy
Yersinia_ruckeri,0.0056179775280898875,1.4508331494583606e-05,Healthy
Yokenella_regensburgei,0.02247191011235955,3.495969723119718e-05,Healthy
Youngiibacter_fragilis,0.0056179775280898875,1.5052604328730334e-05,Healthy
Zhihengliuella_sp_ISTPL4,0.0056179775280898875,1.0664392814927465e-05,Healthy
bacterium_A52C2,0.016853932584269662,1.5412751010250513e-05,Healthy
bacterium_LF-3,0.9101123595505618,0.0004910489758027988,Healthy
bacterium_MS4,0.15730337078651685,1.7419374365464776e-05,Healthy
endosymbiont_TC1_of_Trimyema_compressum,0.0056179775280898875,2.1916569162886592e-05,Healthy
nan,0.0056179775280898875,5.903677019554185e-05,Healthy
Abiotrophia_defectiva,0.5135135135135135,5.51267044726788e-05,CRC
Absiella_dolichum,1.0,0.0006895250935586766,CRC
Acetitomaculum_ruminis,0.013513513513513514,1.74410852155834e-05,CRC
Acetivibrio_ethanolgignens,1.0,0.0001892086458319159,CRC
Acholeplasma_axanthum,0.013513513513513514,2.59508317887024e-05,CRC
Acholeplasma_brassicae,0.013513513513513514,1.1767857494629588e-05,CRC
Acholeplasma_modicum,0.013513513513513514,1.5868980332508325e-05,CRC
Acidaminococcus_fermentans,0.3783783783783784,0.0011596620075446425,CRC
Acidaminococcus_intestini,0.43243243243243246,0.0051308635669057275,CRC
Acidaminococcus_timonensis,0.581081081081081,0.00016833979973632053,CRC
Actinobacillus_pleuropneumoniae,0.013513513513513514,1.3346673066289368e-05,CRC
Actinobacillus_porcitonsillarum,0.04054054054054054,1.996995781529558e-05,CRC
Actinobaculum_massiliense,0.013513513513513514,4.5642026778040385e-05,CRC
Actinomyces_dentalis,0.08108108108108109,0.00010391501354610526,CRC
Actinomyces_gerencseriae,0.05405405405405406,5.9537162538445915e-05,CRC
Actinomyces_graevenitzii,0.5945945945945946,6.137274021916653e-05,CRC
Actinomyces_hongkongensis,0.21621621621621623,4.8831582717422764e-05,CRC
Actinomyces_israelii,0.05405405405405406,4.8401962282349825e-05,CRC
Actinomyces_johnsonii,0.22972972972972974,3.417228624292863e-05,CRC
Actinomyces_massiliensis,0.17567567567567569,3.5744138892919446e-05,CRC
Actinomyces_oris,0.5945945945945946,5.9854123043219344e-05,CRC
Actinomyces_pacaensis,0.8783783783783784,9.63049469431488e-05,CRC
Actinomyces_sp_oral_taxon_414,0.08108108108108109,2.7571071677991166e-05,CRC
Actinomyces_sp_oral_taxon_897,0.06756756756756757,4.087379650910026e-05,CRC
Actinomyces_timonensis,0.013513513513513514,1.6696302245125338e-05,CRC
Actinomyces_viscosus,0.08108108108108109,2.294819579441957e-05,CRC
Acutalibacter_muris,0.6486486486486487,2.952362971815807e-05,CRC
Adlercreutzia_equolifaciens,0.6891891891891891,0.0007607009044604898,CRC
Aeromonas_dhakensis,0.04054054054054054,8.46081991845135e-05,CRC
Aeromonas_eucrenophila,0.013513513513513514,1.0427075621329657e-05,CRC
Aeromonas_fluvialis,0.013513513513513514,2.2201533256639193e-05,CRC
Aeromonas_hydrophila,0.0945945945945946,0.00039893954518624056,CRC
Aeromonas_salmonicida,0.013513513513513514,1.5002793006453226e-05,CRC
Aeromonas_sp_ASNIH4,0.06756756756756757,0.00013214098043537855,CRC
Aeromonas_sp_CU5,0.013513513513513514,2.985943506864005e-05,CRC
Aeromonas_veronii,0.013513513513513514,0.00012115339641353909,CRC
Agathobaculum_desmolans,1.0,0.0003352698946902223,CRC
Aggregatibacter_aphrophilus,0.24324324324324326,0.00015096845397342948,CRC
Aggregatibacter_segnis,0.3783783783783784,0.00011968404740647974,CRC
Akkermansia_glycaniphila,0.05405405405405406,2.1734142168274e-05,CRC
Akkermansia_muciniphila,0.5405405405405406,0.016087243800742702,CRC
Alcanivorax_hongdengensis,0.0945945945945946,3.46615865046475e-05,CRC
Alistipes_finegoldii,1.0,0.005755927130155498,CRC
Alistipes_ihumii,0.7702702702702703,0.0009236328555995403,CRC
Alistipes_indistinctus,0.5675675675675675,0.0011924993514466024,CRC
Alistipes_inops,0.6621621621621622,0.0022577202051671016,CRC
Alistipes_megaguti,0.8918918918918919,0.00041342425138571305,CRC
Alistipes_obesi,1.0,0.00207071306968497,CRC
Alistipes_putredinis,1.0,0.014408771125794823,CRC
Alistipes_senegalensis,0.918918918918919,0.001212048851981649,CRC
Alistipes_shahii,1.0,0.0061499103765097355,CRC
Alistipes_timonensis,0.7837837837837838,0.0004443070179681552,CRC
Alkalibacter_saccharofermentans,0.05405405405405406,1.942549237738184e-05,CRC
Alkanindiges_illinoisensis,0.013513513513513514,1.3381079879633925e-05,CRC
Allisonella_histaminiformans,0.4594594594594595,0.0007845638463467109,CRC
Allobaculum_stercoricanis,0.02702702702702703,3.804419882967741e-05,CRC
Allofustis_seminis,0.013513513513513514,2.9725251009093682e-05,CRC
Alloprevotella_rava,0.24324324324324326,0.00022883613925718123,CRC
Alloprevotella_tannerae,0.6891891891891891,0.00018759334573900896,CRC
Alloscardovia_criceti,0.08108108108108109,3.6333048755526417e-05,CRC
Alloscardovia_omnicolens,0.24324324324324326,0.00010477761569200456,CRC
Alterileibacterium_massiliense,0.8108108108108109,0.00027084831207217146,CRC
Anaerobiospirillum_succiniciproducens,0.013513513513513514,4.447240026803908e-05,CRC
Anaerobium_acetethylicum,0.02702702702702703,1.5900578573032163e-05,CRC
Anaerobutyricum_hallii,1.0,0.004760121567476532,CRC
Anaerococcus_lactolyticus,0.06756756756756757,0.00025199568519152264,CRC
Anaerococcus_mediterraneensis,0.02702702702702703,0.0001578501079558816,CRC
Anaerococcus_obesiensis,0.21621621621621623,0.00010099402662223015,CRC
Anaerococcus_pacaensis,0.02702702702702703,2.8217292114895692e-05,CRC
Anaerococcus_prevotii,0.02702702702702703,3.5928585142000024e-05,CRC
Anaerococcus_provencensis,0.013513513513513514,5.6083317092774474e-05,CRC
Anaerococcus_tetradius,0.02702702702702703,9.499186264032264e-05,CRC
Anaerococcus_vaginalis,0.05405405405405406,3.2054598521756545e-05,CRC
Anaerocolumna_aminovalerica,0.05405405405405406,2.2004269318682367e-05,CRC
Anaerofustis_stercorihominis,0.13513513513513514,2.5092320053716202e-05,CRC
Anaeroglobus_geminatus,0.22972972972972974,4.160202134907723e-05,CRC
Anaeromassilibacillus_senegalensis,0.3918918918918919,2.9151259756562393e-05,CRC
Anaerosporobacter_mobilis,0.10810810810810811,2.1704038067947755e-05,CRC
Anaerostipes_caccae,0.7027027027027027,0.00034863806243104944,CRC
Anaerostipes_hadrus,1.0,0.00722842988848519,CRC
Anaerotignum_lactatifermentans,1.0,0.0022016505405155306,CRC
Anaerotignum_neopropionicum,0.9459459459459459,7.148104643942033e-05,CRC
Anaerotignum_propionicum,0.4864864864864865,3.9259660636342247e-05,CRC
Anaerotruncus_colihominis,1.0,0.0011169506609108445,CRC
Anaerotruncus_rubiinfantis,0.4864864864864865,0.0001279233238041762,CRC
Anaerovibrio_lipolyticus,0.013513513513513514,0.0001009241299261729,CRC
Angelakisella_massiliensis,1.0,0.0010392003438877704,CRC
Arabia_massiliensis,0.12162162162162163,3.216784998402597e-05,CRC
Arcobacter_butzleri,0.013513513513513514,0.0002633476813238292,CRC
Arcobacter_lekithochrous,0.04054054054054054,1.0461598088849376e-05,CRC
Arsenophonus_endosymbiont_of_Nilaparvata_lugens,0.013513513513513514,1.3278773309440606e-05,CRC
Asaccharospora_irregularis,0.25675675675675674,5.905253079442649e-05,CRC
Asaia_astilbis,0.013513513513513514,0.0002926047753177235,CRC
Atlantibacter_hermannii,0.013513513513513514,0.006100823858306964,CRC
Atopobium_deltae,0.10810810810810811,2.723518641953799e-05,CRC
Atopobium_minutum,0.0945945945945946,3.252739844161017e-05,CRC
Atopobium_parvulum,0.7972972972972973,0.00013930139084082093,CRC
Atopobium_rimae,0.4189189189189189,7.663363165198585e-05,CRC
Atopobium_vaginae,0.47297297297297297,4.37071646969864e-05,CRC
Bacillus_acidiproducens,0.10810810810810811,2.6696538332386508e-05,CRC
Bacillus_andreraoultii,0.013513513513513514,1.1693039169793609e-05,CRC
Bacillus_rubiinfantis,0.28378378378378377,5.4125482716676074e-05,CRC
Bacillus_subtilis,0.16216216216216217,0.00023544631606925488,CRC
Bacteroidales_bacterium_CF,0.013513513513513514,2.8430679540566352e-05,CRC
Bacteroides_barnesiae,1.0,0.0004088309220904096,CRC
Bacteroides_caccae,1.0,0.009796443602831969,CRC
Bacteroides_caecimuris,1.0,0.005220952143901332,CRC
Bacteroides_cellulosilyticus,1.0,0.007204695892307771,CRC
Bacteroides_coprocola,1.0,0.022041080813867145,CRC
Bacteroides_coprophilus,1.0,0.00655362680672066,CRC
Bacteroides_coprosuis,0.5540540540540541,0.00014667785766999116,CRC
Bacteroides_dorei,1.0,0.039304427327284425,CRC
Bacteroides_faecichinchillae,1.0,0.0006949187170575777,CRC
Bacteroides_fluxus,1.0,0.0036826464780243787,CRC
Bacteroides_fragilis,1.0,0.012104151404238553,CRC
Bacteroides_graminisolvens,0.24324324324324326,3.208818462510858e-05,CRC
Bacteroides_helcogenes,0.972972972972973,0.00015721985516021364,CRC
Bacteroides_heparinolyticus,0.972972972972973,0.00011575891929366157,CRC
Bacteroides_luti,0.08108108108108109,2.4375154561812052e-05,CRC
Bacteroides_neonati,0.5,7.388226192802535e-05,CRC
Bacteroides_nordii,1.0,0.001677691616301898,CRC
Bacteroides_ovatus,1.0,0.013693173194393338,CRC
Bacteroides_paurosaccharolyticus,0.44594594594594594,6.391128561050441e-05,CRC
Bacteroides_pectinophilus,1.0,0.000796118960146289,CRC
Bacteroides_plebeius,1.0,0.035137941831031624,CRC
Bacteroides_propionicifaciens,0.013513513513513514,8.980517475956905e-05,CRC
Bacteroides_pyogenes,1.0,0.0002261622635418365,CRC
Bacteroides_reticulotermitis,0.6486486486486487,2.7120071681899302e-05,CRC
Bacteroides_salanitronis,1.0,0.0007618290248704021,CRC
Bacteroides_salyersiae,1.0,0.003127065318070406,CRC
Bacteroides_stercoris,1.0,0.022201004337594765,CRC
Bacteroides_thetaiotaomicron,1.0,0.015519892485613059,CRC
Bacteroides_uniformis,1.0,0.054289884329491764,CRC
Bacteroides_vulgatus,1.0,0.0684924834025108,CRC
Bacteroides_zoogleoformans,0.9594594594594594,8.995973370834123e-05,CRC
Bariatricus_massiliensis,0.9054054054054054,0.00011508026850240746,CRC
Barnesiella_intestinihominis,0.9324324324324325,0.006750375538818979,CRC
Barnesiella_viscericola,0.972972972972973,0.00029060734206249965,CRC
Bibersteinia_trehalosi,0.02702702702702703,0.0002131316814748822,CRC
Bifidobacterium_adolescentis,0.8378378378378378,0.018299994878262796,CRC
Bifidobacterium_aesculapii,0.0945945945945946,2.096213786472025e-05,CRC
Bifidobacterium_angulatum,0.6216216216216216,0.0003489639034430056,CRC
Bifidobacterium_animalis,0.13513513513513514,0.000563570428074437,CRC
Bifidobacterium_biavatii,0.24324324324324326,3.285299176366616e-05,CRC
Bifidobacterium_bifidum,0.6081081081081081,0.0029588181696723176,CRC
Bifidobacterium_breve,0.8513513513513513,0.001535147152786224,CRC
Bifidobacterium_callitrichos,0.013513513513513514,1.4977292439200415e-05,CRC
Bifidobacterium_catenulatum,0.9054054054054054,0.001967494805516129,CRC
Bifidobacterium_choerinum,0.02702702702702703,0.0007300507739248256,CRC
Bifidobacterium_dentium,0.4864864864864865,0.003118577240891445,CRC
Bifidobacterium_gallicum,0.02702702702702703,3.0811502436822074e-05,CRC
Bifidobacterium_gallinarum,0.2972972972972973,4.267744084219232e-05,CRC
Bifidobacterium_lemurum,0.08108108108108109,3.592056086385563e-05,CRC
Bifidobacterium_longum,0.8918918918918919,0.010332995234929547,CRC
Bifidobacterium_minimum,0.17567567567567569,0.00027481587458551103,CRC
Bifidobacterium_pseudocatenulatum,0.8648648648648649,0.008056177505522824,CRC
Bifidobacterium_pseudolongum,0.04054054054054054,8.238131220752814e-05,CRC
Bifidobacterium_reuteri,0.16216216216216217,3.0100895798413363e-05,CRC
Bifidobacterium_saguini,0.3108108108108108,0.00025879172587928205,CRC
Bifidobacterium_scardovii,0.0945945945945946,2.4261052795035305e-05,CRC
Bifidobacterium_stellenboschense,0.12162162162162163,2.911558749469398e-05,CRC
Bifidobacterium_subtile,0.04054054054054054,1.1411618142254483e-05,CRC
Bifidobacterium_thermophilum,0.13513513513513514,8.669010198457264e-05,CRC
Bifidobacterium_tsurumiense,0.013513513513513514,2.648191197782817e-05,CRC
Bilophila_wadsworthia,0.8918918918918919,0.0028651526365005117,CRC
Bittarella_massiliensis,0.8918918918918919,0.00015874280630759623,CRC
Blautia_coccoides,0.6486486486486487,3.0106289496948748e-05,CRC
Blautia_hansenii,1.0,0.0019355154515962962,CRC
Blautia_hydrogenotrophica,0.9864864864864865,0.00035278758938171734,CRC
Blautia_obeum,1.0,0.019341176471376946,CRC
Blautia_producta,0.9594594594594594,0.00013984331443150542,CRC
Blautia_schinkii,0.9459459459459459,9.631017914384373e-05,CRC
Blautia_sp_N6H1-15,1.0,0.000504884057308343,CRC
Blautia_sp_YL58,0.7027027027027027,3.165854528324279e-05,CRC
Brachyspira_alvinipulli,0.0945945945945946,3.803182540126042e-05,CRC
Brachyspira_hampsonii,0.10810810810810811,4.216664172436087e-05,CRC
Brachyspira_hyodysenteriae,0.05405405405405406,7.301357360442015e-05,CRC
Brachyspira_intermedia,0.0945945945945946,2.9992902780958148e-05,CRC
Brachyspira_murdochii,0.0945945945945946,3.362702679025188e-05,CRC
Brachyspira_pilosicoli,0.17567567567567569,0.0016701713373963485,CRC
Bulleidia_extructa,0.40540540540540543,9.755755394786422e-05,CRC
Burkholderiales_bacterium_YL45,0.12162162162162163,6.163504776107998e-05,CRC
Butyricicoccus_pullicaecorum,1.0,0.00032030388860922415,CRC
Butyricimonas_faecalis,1.0,0.0021138322039129195,CRC
Butyricimonas_synergistica,0.7297297297297297,4.317043102177103e-05,CRC
Butyrivibrio_crossotus,1.0,0.00032972724005608887,CRC
Butyrivibrio_fibrisolvens,0.02702702702702703,1.537279608887912e-05,CRC
Butyrivibrio_hungatei,0.05405405405405406,2.6982788024042118e-05,CRC
Butyrivibrio_proteoclasticus,0.04054054054054054,3.348760117120489e-05,CRC
Caecibacter_massiliensis,0.16216216216216217,0.000513016756863335,CRC
Caldicoprobacter_oshimai,0.013513513513513514,1.3378839141610132e-05,CRC
Campylobacter_coli,0.05405405405405406,1.800065815416564e-05,CRC
Campylobacter_concisus,0.24324324324324326,0.00031238055075507443,CRC
Campylobacter_curvus,0.02702702702702703,1.2300892289524546e-05,CRC
Campylobacter_gracilis,0.17567567567567569,4.788478647024939e-05,CRC
